snapshot_month,store_id,product_id,stock_on_hand,reorder_point,ending_stock
2025-09-01,2,597,18,18,17
2025-09-01,2,598,22,40,27
2025-09-01,2,599,9,15,0
2025-09-01,2,600,20,47,32
2025-09-01,2,601,43,48,44
2025-09-01,2,602,19,20,18
2025-09-01,2,603,51,24,41
2025-09-01,2,604,47,15,50
2025-09-01,2,605,16,22,0
2025-09-01,2,606,16,41,0
2025-09-01,2,607,10,16,29
2025-09-01,2,608,11,45,29
2025-09-01,2,609,26,16,0
2025-09-01,2,610,30,19,50
2025-09-01,2,611,50,36,17
2025-09-01,2,612,45,38,62
2025-09-01,2,613,48,49,11
2025-09-01,2,614,31,23,47
2025-09-01,2,615,35,43,0
2025-09-01,2,616,40,44,11
2025-09-01,2,617,51,57,56
2025-09-01,2,618,22,22,0
2025-09-01,2,619,21,41,31
2025-09-01,2,620,17,37,1
2025-09-01,2,621,49,11,49
2025-09-01,2,622,43,15,19
2025-09-01,2,623,18,45,24
2025-09-01,2,624,42,41,48
2025-09-01,2,625,13,34,18
2025-09-01,2,626,14,47,0
2025-09-01,2,627,47,49,19
2025-09-01,2,628,41,30,39
2025-09-01,2,629,52,68,37
2025-09-01,2,630,51,59,68
2025-09-01,2,631,32,26,7
2025-09-01,2,632,23,12,5
2025-09-01,2,633,48,55,47
2025-09-01,2,634,34,26,34
2025-09-01,2,635,16,40,28
2025-09-01,2,636,49,25,23
2025-09-01,2,637,23,36,0
2025-09-01,2,638,27,30,11
2025-09-01,2,639,25,31,38
2025-09-01,2,640,43,32,57
2025-09-01,2,641,15,30,0
2025-09-01,2,642,8,16,0
2025-09-01,2,643,20,17,5
2025-09-01,2,644,34,39,37
2025-09-01,2,645,33,27,19
2025-09-01,2,646,21,41,35
2025-09-01,2,647,25,24,28
2025-09-01,2,648,20,25,15
2025-09-01,2,649,18,28,38
2025-09-01,2,650,22,15,11
2025-09-01,2,651,21,53,41
2025-09-01,2,652,8,56,7
2025-09-01,2,653,21,39,9
2025-09-01,2,654,14,57,0
2025-09-01,2,655,24,25,12
2025-09-01,2,656,24,46,8
2025-09-01,2,657,41,49,28
2025-09-01,2,658,31,37,0
2025-09-01,2,659,37,63,48
2025-09-01,2,660,40,63,42
2025-09-01,2,661,42,40,62
2025-09-01,2,662,23,46,10
2025-09-01,2,663,26,39,39
2025-09-01,2,664,8,43,0
2025-09-01,2,665,19,42,0
2025-09-01,2,666,20,54,30
2025-09-01,2,667,13,20,0
2025-09-01,2,668,44,49,53
2025-09-01,2,669,44,63,57
2025-09-01,2,670,8,46,0
2025-09-01,2,671,16,31,0
2025-09-01,2,672,47,50,52
2025-09-01,2,673,15,33,14
2025-09-01,2,674,35,52,0
2025-09-01,2,675,33,46,0
2025-09-01,2,676,35,31,31
2025-09-01,2,677,35,49,25
2025-09-01,2,678,54,41,41
2025-09-01,2,679,36,13,22
2025-09-01,2,680,43,13,43
2025-09-01,2,681,39,30,27
2025-09-01,2,682,43,19,24
2025-09-01,2,683,13,79,28
2025-09-01,2,684,50,38,56
2025-09-01,2,685,43,78,44
2025-09-01,2,686,47,30,51
2025-09-01,2,687,47,43,51
2025-09-01,2,688,52,42,49
2025-09-01,2,689,42,28,10
2025-09-01,2,690,17,19,27
2025-09-01,2,691,13,14,22
2025-09-01,2,692,49,26,43
2025-09-01,2,693,27,40,6
2025-09-01,2,694,53,37,28
2025-09-01,2,695,38,43,15
2025-09-01,2,696,42,13,47
2025-09-01,2,697,47,14,10
2025-09-01,2,698,22,36,0
2025-09-01,2,699,43,10,31
2025-09-01,2,700,54,35,67
2025-09-01,2,701,36,75,21
2025-09-01,2,702,43,67,52
2025-09-01,2,703,39,36,1
2025-09-01,2,704,54,26,74
2025-09-01,2,705,26,25,0
2025-09-01,2,706,10,36,0
2025-09-01,2,707,40,47,50
2025-09-01,2,708,14,17,29
2025-09-01,2,709,37,34,21
2025-09-01,2,710,9,41,7
2025-09-01,2,711,54,38,22
2025-09-01,2,712,22,45,39
2025-09-01,2,713,29,26,29
2025-09-01,2,714,47,45,21
2025-09-01,2,715,15,18,12
2025-09-01,2,716,30,26,48
2025-09-01,2,717,46,29,23
2025-09-01,2,718,22,45,39
2025-09-01,2,719,15,20,35
2025-09-01,2,720,8,19,16
2025-09-01,3,1,141,47,120
2025-09-01,3,2,168,34,153
2025-09-01,3,3,187,61,177
2025-09-01,3,4,348,72,318
2025-09-01,3,5,204,19,175
2025-09-01,3,6,209,15,205
2025-09-01,3,7,279,72,291
2025-09-01,3,8,133,13,94
2025-09-01,3,9,304,12,282
2025-09-01,3,10,258,15,237
2025-09-01,3,11,169,47,184
2025-09-01,3,12,164,30,152
2025-09-01,3,13,216,59,222
2025-09-01,3,14,317,61,281
2025-09-01,3,15,258,43,223
2025-09-01,3,16,133,39,125
2025-09-01,3,17,338,16,327
2025-09-01,3,18,251,10,221
2025-09-01,3,19,327,47,336
2025-09-01,3,20,209,40,192
2025-09-01,3,21,146,36,139
2025-09-01,3,22,211,16,172
2025-09-01,3,23,185,49,182
2025-09-01,3,24,136,25,127
2025-09-01,3,25,313,20,315
2025-09-01,3,26,135,20,101
2025-09-01,3,27,317,16,335
2025-09-01,3,28,148,14,155
2025-09-01,3,29,342,10,343
2025-09-01,3,30,280,79,296
2025-09-01,3,31,225,27,188
2025-09-01,3,32,157,73,123
2025-09-01,3,33,112,40,131
2025-09-01,3,34,91,22,111
2025-09-01,3,35,289,14,308
2025-09-01,3,36,192,45,196
2025-09-01,3,37,283,46,298
2025-09-01,3,38,226,36,211
2025-09-01,3,39,349,18,352
2025-09-01,3,40,231,13,219
2025-09-01,3,41,299,20,306
2025-09-01,3,42,176,53,139
2025-09-01,3,43,218,31,186
2025-09-01,3,44,141,39,104
2025-09-01,3,45,298,17,300
2025-09-01,3,46,139,15,152
2025-09-01,3,47,193,48,209
2025-09-01,3,48,181,19,186
2025-09-01,3,49,163,26,176
2025-09-01,3,50,259,48,248
2025-09-01,3,51,130,20,129
2025-09-01,3,52,286,36,295
2025-09-01,3,53,339,65,359
2025-09-01,3,54,153,12,167
2025-09-01,3,55,178,10,180
2025-09-01,3,56,129,35,119
2025-09-01,3,57,255,42,221
2025-09-01,3,58,186,13,159
2025-09-01,3,59,318,64,316
2025-09-01,3,60,312,29,276
2025-09-01,3,61,292,32,292
2025-09-01,3,62,299,15,284
2025-09-01,3,63,346,32,309
2025-09-01,3,64,155,39,137
2025-09-01,3,65,283,38,263
2025-09-01,3,66,147,40,125
2025-09-01,3,67,280,13,255
2025-09-01,3,68,155,48,168
2025-09-01,3,69,349,54,359
2025-09-01,3,70,209,19,206
2025-09-01,3,71,176,44,173
2025-09-01,3,72,201,26,163
2025-09-01,3,73,127,41,102
2025-09-01,3,74,106,74,69
2025-09-01,3,75,291,17,311
2025-09-01,3,76,300,14,275
2025-09-01,3,77,160,42,167
2025-09-01,3,78,324,13,335
2025-09-01,3,79,314,15,278
2025-09-01,3,80,190,38,195
2025-09-01,3,81,299,11,288
2025-09-01,3,82,85,17,84
2025-09-01,3,83,132,35,98
2025-09-01,3,84,86,25,52
2025-09-01,3,85,213,22,226
2025-09-01,3,86,145,12,110
2025-09-01,3,87,139,20,100
2025-09-01,3,88,314,15,300
2025-09-01,3,89,285,25,249
2025-09-01,3,90,108,48,118
2025-09-01,3,91,260,34,252
2025-09-01,3,92,197,41,171
2025-09-01,3,93,246,12,256
2025-09-01,3,94,178,16,177
2025-09-01,3,95,222,22,233
2025-09-01,3,96,304,12,314
2025-09-01,3,97,193,35,195
2025-09-01,3,98,194,18,155
2025-09-01,3,99,276,70,254
2025-09-01,3,100,217,36,223
2025-09-01,3,101,302,47,307
2025-09-01,3,102,206,40,170
2025-09-01,3,103,294,23,305
2025-09-01,3,104,182,28,160
2025-09-01,3,105,261,28,259
2025-09-01,3,106,235,22,247
2025-09-01,3,107,128,59,121
2025-09-01,3,108,217,12,211
2025-09-01,3,109,262,14,251
2025-09-01,3,110,93,46,78
2025-09-01,3,111,330,36,304
2025-09-01,3,112,226,79,231
2025-09-01,3,113,174,21,142
2025-09-01,3,114,194,63,185
2025-09-01,3,115,333,45,336
2025-09-01,3,116,269,41,239
2025-09-01,3,117,116,17,109
2025-09-01,3,118,231,15,206
2025-09-01,3,119,344,26,336
2025-09-01,3,120,297,39,264
2025-09-01,3,121,306,13,281
2025-09-01,3,122,225,10,229
2025-09-01,3,123,255,11,228
2025-09-01,3,124,174,49,184
2025-09-01,3,125,323,18,343
2025-09-01,3,126,227,48,239
2025-09-01,3,127,160,18,169
2025-09-01,3,128,232,42,225
2025-09-01,3,129,118,13,81
2025-09-01,3,130,180,16,200
2025-09-01,3,131,168,38,183
2025-09-01,3,132,262,31,281
2025-09-01,3,133,231,15,242
2025-09-01,3,134,236,63,211
2025-09-01,3,135,270,42,283
2025-09-01,3,136,319,45,286
2025-09-01,3,137,103,35,95
2025-09-01,3,138,243,46,226
2025-09-01,3,139,329,44,344
2025-09-01,3,140,118,33,99
2025-09-01,3,141,144,69,164
2025-09-01,3,142,130,22,127
2025-09-01,3,143,294,15,288
2025-09-01,3,144,213,43,188
2025-09-01,3,145,343,43,358
2025-09-01,3,146,283,37,288
2025-09-01,3,147,305,59,313
2025-09-01,3,148,110,59,118
2025-09-01,3,149,195,76,171
2025-09-01,3,150,173,19,148
2025-09-01,3,151,336,36,351
2025-09-01,3,152,179,31,146
2025-09-01,3,153,313,12,316
2025-09-01,3,154,218,11,222
2025-09-01,3,155,158,43,129
2025-09-01,3,156,130,13,149
2025-09-01,3,157,272,13,274
2025-09-01,3,158,292,15,269
2025-09-01,3,159,138,10,113
2025-09-01,3,160,92,39,71
2025-09-01,3,161,332,48,301
2025-09-01,3,162,117,20,95
2025-09-01,3,163,113,14,75
2025-09-01,3,164,205,28,221
2025-09-01,3,165,136,41,97
2025-09-01,3,166,187,18,159
2025-09-01,3,167,102,38,108
2025-09-01,3,168,187,16,159
2025-09-01,3,169,173,37,192
2025-09-01,3,170,281,40,294
2025-09-01,3,171,89,11,83
2025-09-01,3,172,190,38,210
2025-09-01,3,173,153,42,137
2025-09-01,3,174,210,65,212
2025-09-01,3,175,310,45,328
2025-09-01,3,176,304,59,296
2025-09-01,3,177,245,26,208
2025-09-01,3,178,161,19,168
2025-09-01,3,179,257,12,249
2025-09-01,3,180,109,16,86
2025-09-01,3,181,248,31,259
2025-09-01,3,182,292,46,297
2025-09-01,3,183,154,19,126
2025-09-01,3,184,116,16,106
2025-09-01,3,185,100,34,85
2025-09-01,3,186,237,41,220
2025-09-01,3,187,230,15,221
2025-09-01,3,188,330,12,322
2025-09-01,3,189,332,26,322
2025-09-01,3,190,116,66,95
2025-09-01,3,191,203,14,208
2025-09-01,3,192,305,43,296
2025-09-01,3,193,80,14,89
2025-09-01,3,194,117,48,106
2025-09-01,3,195,253,44,248
2025-09-01,3,196,156,66,170
2025-09-01,3,197,343,38,318
2025-09-01,3,198,167,30,142
2025-09-01,3,199,169,47,160
2025-09-01,3,200,327,42,294
2025-09-01,3,201,120,67,135
2025-09-01,3,202,134,36,134
2025-09-01,3,203,249,66,237
2025-09-01,3,204,179,50,158
2025-09-01,3,205,328,47,315
2025-09-01,3,206,228,36,193
2025-09-01,3,207,281,20,300
2025-09-01,3,208,191,26,211
2025-09-01,3,209,255,35,230
2025-09-01,3,210,307,17,317
2025-09-01,3,211,277,75,259
2025-09-01,3,212,132,38,94
2025-09-01,3,213,196,70,181
2025-09-01,3,214,129,38,138
2025-09-01,3,215,329,36,294
2025-09-01,3,216,241,18,256
2025-09-01,3,217,112,22,77
2025-09-01,3,218,290,36,264
2025-09-01,3,219,349,11,357
2025-09-01,3,220,229,13,238
2025-09-01,3,221,172,43,141
2025-09-01,3,222,172,21,147
2025-09-01,3,223,124,42,94
2025-09-01,3,224,179,40,143
2025-09-01,3,225,296,38,257
2025-09-01,3,226,78,19,62
2025-09-01,3,227,49,10,39
2025-09-01,3,228,119,32,126
2025-09-01,3,229,44,26,57
2025-09-01,3,230,47,19,50
2025-09-01,3,231,143,16,129
2025-09-01,3,232,68,20,87
2025-09-01,3,233,46,18,39
2025-09-01,3,234,92,19,78
2025-09-01,3,235,123,73,112
2025-09-01,3,236,43,35,14
2025-09-01,3,237,131,16,124
2025-09-01,3,238,93,24,82
2025-09-01,3,239,92,47,90
2025-09-01,3,240,105,20,71
2025-09-01,3,241,105,68,125
2025-09-01,3,242,114,34,125
2025-09-01,3,243,138,26,119
2025-09-01,3,244,73,20,74
2025-09-01,3,245,142,13,109
2025-09-01,3,246,157,19,164
2025-09-01,3,247,58,16,53
2025-09-01,3,248,72,34,60
2025-09-01,3,249,62,27,41
2025-09-01,3,250,49,13,52
2025-09-01,3,251,68,23,64
2025-09-01,3,252,136,49,135
2025-09-01,3,253,132,25,145
2025-09-01,3,254,126,47,137
2025-09-01,3,255,76,13,65
2025-09-01,3,256,153,49,140
2025-09-01,3,257,36,42,44
2025-09-01,3,258,139,41,131
2025-09-01,3,259,37,11,14
2025-09-01,3,260,134,64,154
2025-09-01,3,261,121,44,122
2025-09-01,3,262,128,31,130
2025-09-01,3,263,141,33,128
2025-09-01,3,264,43,10,43
2025-09-01,3,265,120,70,122
2025-09-01,3,266,95,18,106
2025-09-01,3,267,69,20,36
2025-09-01,3,268,67,19,65
2025-09-01,3,269,112,66,120
2025-09-01,3,270,100,18,74
2025-09-01,3,271,70,41,31
2025-09-01,3,272,71,45,78
2025-09-01,3,273,158,12,174
2025-09-01,3,274,111,38,86
2025-09-01,3,275,124,21,131
2025-09-01,3,276,35,38,36
2025-09-01,3,277,100,29,79
2025-09-01,3,278,93,44,110
2025-09-01,3,279,59,17,50
2025-09-01,3,280,127,40,90
2025-09-01,3,281,96,41,81
2025-09-01,3,282,71,37,75
2025-09-01,3,283,145,41,130
2025-09-01,3,284,70,28,78
2025-09-01,3,285,150,28,116
2025-09-01,3,286,53,40,69
2025-09-01,3,287,132,37,114
2025-09-01,3,288,35,48,50
2025-09-01,3,289,91,28,102
2025-09-01,3,290,140,47,158
2025-09-01,3,291,56,48,71
2025-09-01,3,292,126,17,120
2025-09-01,3,293,145,30,119
2025-09-01,3,294,69,49,31
2025-09-01,3,295,123,19,137
2025-09-01,3,296,36,63,32
2025-09-01,3,297,111,56,104
2025-09-01,3,298,72,11,92
2025-09-01,3,299,89,12,51
2025-09-01,3,300,154,16,146
2025-09-01,3,301,118,13,97
2025-09-01,3,302,152,33,115
2025-09-01,3,303,131,32,119
2025-09-01,3,304,154,73,135
2025-09-01,3,305,138,13,150
2025-09-01,3,306,65,30,79
2025-09-01,3,307,126,44,88
2025-09-01,3,308,155,10,158
2025-09-01,3,309,41,24,9
2025-09-01,3,310,108,13,127
2025-09-01,3,311,102,22,85
2025-09-01,3,312,58,10,26
2025-09-01,3,313,67,10,33
2025-09-01,3,314,58,28,71
2025-09-01,3,315,111,40,119
2025-09-01,3,316,89,10,61
2025-09-01,3,317,138,15,103
2025-09-01,3,318,137,34,149
2025-09-01,3,319,42,26,27
2025-09-01,3,320,89,44,91
2025-09-01,3,321,94,29,97
2025-09-01,3,322,64,32,36
2025-09-01,3,323,114,36,78
2025-09-01,3,324,93,38,55
2025-09-01,3,325,86,17,105
2025-09-01,3,326,126,45,110
2025-09-01,3,327,94,31,57
2025-09-01,3,328,154,14,126
2025-09-01,3,329,78,48,93
2025-09-01,3,330,123,32,105
2025-09-01,3,331,86,62,76
2025-09-01,3,332,63,49,69
2025-09-01,3,333,50,44,33
2025-09-01,3,334,110,37,80
2025-09-01,3,335,137,49,131
2025-09-01,3,336,95,63,61
2025-09-01,3,337,77,71,61
2025-09-01,3,338,82,25,78
2025-09-01,3,339,136,14,144
2025-09-01,3,340,39,27,51
2025-09-01,3,341,74,10,82
2025-09-01,3,342,156,48,145
2025-09-01,3,343,67,43,30
2025-09-01,3,344,112,42,124
2025-09-01,3,345,134,16,141
2025-09-01,3,346,113,20,75
2025-09-01,3,347,128,12,89
2025-09-01,3,348,61,29,71
2025-09-01,3,349,131,18,146
2025-09-01,3,350,122,63,108
2025-09-01,3,351,44,21,64
2025-09-01,3,352,65,17,76
2025-09-01,3,353,88,48,100
2025-09-01,3,354,137,35,103
2025-09-01,3,355,96,45,101
2025-09-01,3,356,82,72,79
2025-09-01,3,357,72,18,83
2025-09-01,3,358,135,78,105
2025-09-01,3,359,144,14,108
2025-09-01,3,360,89,11,101
2025-09-01,3,361,94,35,103
2025-09-01,3,362,96,17,108
2025-09-01,3,363,151,13,113
2025-09-01,3,364,135,44,138
2025-09-01,3,365,44,37,43
2025-09-01,3,366,78,56,64
2025-09-01,3,367,137,46,142
2025-09-01,3,368,135,10,129
2025-09-01,3,369,127,34,89
2025-09-01,3,370,56,17,35
2025-09-01,3,371,151,12,122
2025-09-01,3,372,110,27,105
2025-09-01,3,373,142,37,104
2025-09-01,3,374,148,33,133
2025-09-01,3,375,82,11,92
2025-09-01,3,376,114,11,76
2025-09-01,3,377,142,32,156
2025-09-01,3,378,140,32,125
2025-09-01,3,379,80,29,48
2025-09-01,3,380,53,44,46
2025-09-01,3,381,108,12,87
2025-09-01,3,382,154,70,120
2025-09-01,3,383,134,16,152
2025-09-01,3,384,93,16,75
2025-09-01,3,385,133,34,125
2025-09-01,3,386,97,35,67
2025-09-01,3,387,144,13,125
2025-09-01,3,388,57,28,75
2025-09-01,3,389,40,22,27
2025-09-01,3,390,157,24,168
2025-09-01,3,391,37,54,57
2025-09-01,3,392,131,27,113
2025-09-01,3,393,131,37,143
2025-09-01,3,394,67,12,67
2025-09-01,3,395,128,49,108
2025-09-01,3,396,151,38,158
2025-09-01,3,397,107,37,85
2025-09-01,3,398,103,46,75
2025-09-01,3,399,151,71,116
2025-09-01,3,400,157,12,156
2025-09-01,3,401,71,30,67
2025-09-01,3,402,89,42,61
2025-09-01,3,403,36,49,11
2025-09-01,3,404,90,74,92
2025-09-01,3,405,63,47,64
2025-09-01,3,406,89,19,73
2025-09-01,3,407,40,32,39
2025-09-01,3,408,95,13,81
2025-09-01,3,409,61,20,22
2025-09-01,3,410,64,16,52
2025-09-01,3,411,65,33,34
2025-09-01,3,412,120,27,102
2025-09-01,3,413,88,35,77
2025-09-01,3,414,139,19,152
2025-09-01,3,415,91,74,64
2025-09-01,3,416,114,15,90
2025-09-01,3,417,104,28,90
2025-09-01,3,418,51,13,33
2025-09-01,3,419,81,22,43
2025-09-01,3,420,45,33,18
2025-09-01,3,421,93,36,64
2025-09-01,3,422,56,15,45
2025-09-01,3,423,89,35,88
2025-09-01,3,424,132,18,148
2025-09-01,3,425,72,48,50
2025-09-01,3,426,78,21,72
2025-09-01,3,427,116,42,85
2025-09-01,3,428,98,49,114
2025-09-01,3,429,64,31,56
2025-09-01,3,430,67,17,59
2025-09-01,3,431,36,47,56
2025-09-01,3,432,49,14,27
2025-09-01,3,433,110,35,117
2025-09-01,3,434,84,36,51
2025-09-01,3,435,120,23,116
2025-09-01,3,436,116,16,91
2025-09-01,3,437,80,35,91
2025-09-01,3,438,101,15,68
2025-09-01,3,439,83,47,83
2025-09-01,3,440,121,42,85
2025-09-01,3,441,73,45,83
2025-09-01,3,442,66,78,77
2025-09-01,3,443,94,19,60
2025-09-01,3,444,132,42,99
2025-09-01,3,445,109,17,71
2025-09-01,3,446,69,23,74
2025-09-01,3,447,104,25,67
2025-09-01,3,448,30,22,10
2025-09-01,3,449,113,36,78
2025-09-01,3,450,48,17,61
2025-09-01,3,451,44,41,30
2025-09-01,3,452,124,38,137
2025-09-01,3,453,65,31,45
2025-09-01,3,454,97,55,69
2025-09-01,3,455,116,13,77
2025-09-01,3,456,32,12,4
2025-09-01,3,457,65,12,84
2025-09-01,3,458,139,18,155
2025-09-01,3,459,102,15,78
2025-09-01,3,460,31,21,21
2025-09-01,3,461,63,24,27
2025-09-01,3,462,106,27,90
2025-09-01,3,463,93,35,89
2025-09-01,3,464,110,44,108
2025-09-01,3,465,118,18,123
2025-09-01,3,466,76,29,67
2025-09-01,3,467,116,70,79
2025-09-01,3,468,133,23,101
2025-09-01,3,469,59,35,47
2025-09-01,3,470,138,46,133
2025-09-01,3,471,64,19,45
2025-09-01,3,472,84,35,74
2025-09-01,3,473,98,52,116
2025-09-01,3,474,130,25,139
2025-09-01,3,475,99,39,102
2025-09-01,3,476,130,16,95
2025-09-01,3,477,59,43,76
2025-09-01,3,478,114,33,129
2025-09-01,3,479,42,31,6
2025-09-01,3,480,62,18,48
2025-09-01,3,481,45,14,50
2025-09-01,3,482,76,68,89
2025-09-01,3,483,36,49,39
2025-09-01,3,484,99,44,68
2025-09-01,3,485,101,17,64
2025-09-01,3,486,117,12,130
2025-09-01,3,487,38,16,27
2025-09-01,3,488,85,26,48
2025-09-01,3,489,131,43,144
2025-09-01,3,490,53,27,23
2025-09-01,3,491,100,36,82
2025-09-01,3,492,106,13,68
2025-09-01,3,493,36,37,34
2025-09-01,3,494,43,23,43
2025-09-01,3,495,92,39,60
2025-09-01,3,496,137,68,126
2025-09-01,3,497,56,36,62
2025-09-01,3,498,132,64,96
2025-09-01,3,499,50,11,38
2025-09-01,3,500,47,12,24
2025-09-01,3,501,36,69,46
2025-09-01,3,502,38,14,27
2025-09-01,3,503,110,62,104
2025-09-01,3,504,138,47,121
2025-09-01,3,505,76,11,90
2025-09-01,3,506,122,44,98
2025-09-01,3,507,98,35,105
2025-09-01,3,508,34,43,14
2025-09-01,3,509,35,36,55
2025-09-01,3,510,114,23,98
2025-09-01,3,511,57,55,74
2025-09-01,3,512,31,31,7
2025-09-01,3,513,95,18,83
2025-09-01,3,514,33,15,30
2025-09-01,3,515,64,58,52
2025-09-01,3,516,81,15,75
2025-09-01,3,517,100,14,89
2025-09-01,3,518,119,16,101
2025-09-01,3,519,106,25,118
2025-09-01,3,520,76,71,48
2025-09-01,3,521,98,49,75
2025-09-01,3,522,38,60,49
2025-09-01,3,523,82,47,66
2025-09-01,3,524,37,28,1
2025-09-01,3,525,116,15,118
2025-09-01,3,526,34,38,45
2025-09-01,3,527,43,41,50
2025-09-01,3,528,94,31,95
2025-09-01,3,529,72,14,51
2025-09-01,3,530,105,27,115
2025-09-01,3,531,90,28,53
2025-09-01,3,532,66,25,30
2025-09-01,3,533,103,44,86
2025-09-01,3,534,36,13,6
2025-09-01,3,535,48,25,56
2025-09-01,3,536,41,44,29
2025-09-01,3,537,70,13,37
2025-09-01,3,538,133,15,145
2025-09-01,3,539,120,15,94
2025-09-01,3,540,125,20,90
2025-09-01,3,541,116,13,92
2025-09-01,3,542,92,32,92
2025-09-01,3,543,75,12,42
2025-09-01,3,544,78,39,39
2025-09-01,3,545,71,11,76
2025-09-01,3,546,46,31,52
2025-09-01,3,547,57,12,61
2025-09-01,3,548,90,33,55
2025-09-01,3,549,48,21,57
2025-09-01,3,550,114,49,121
2025-09-01,3,551,53,20,40
2025-09-01,3,552,31,11,14
2025-09-01,3,553,69,18,63
2025-09-01,3,554,95,57,113
2025-09-01,3,555,77,36,58
2025-09-01,3,556,132,35,119
2025-09-01,3,557,124,31,102
2025-09-01,3,558,33,27,0
2025-09-01,3,559,68,26,87
2025-09-01,3,560,77,24,75
2025-09-01,3,561,139,10,136
2025-09-01,3,562,117,31,118
2025-09-01,3,563,96,12,113
2025-09-01,3,564,87,15,92
2025-09-01,3,565,35,38,36
2025-09-01,3,566,35,11,26
2025-09-01,3,567,114,22,92
2025-09-01,3,568,39,71,57
2025-09-01,3,569,126,11,90
2025-09-01,3,570,117,70,101
2025-09-01,3,571,81,29,50
2025-09-01,3,572,53,48,51
2025-09-01,3,573,130,37,123
2025-09-01,3,574,131,44,138
2025-09-01,3,575,120,14,110
2025-09-01,3,576,30,35,0
2025-09-01,3,577,65,33,27
2025-09-01,3,578,36,36,53
2025-09-01,3,579,38,72,0
2025-09-01,3,580,42,42,4
2025-09-01,3,581,80,56,67
2025-09-01,3,582,51,11,40
2025-09-01,3,583,86,11,77
2025-09-01,3,584,58,41,63
2025-09-01,3,585,91,21,71
2025-09-01,3,586,9,12,0
2025-09-01,3,587,47,49,8
2025-09-01,3,588,50,71,30
2025-09-01,3,589,43,45,7
2025-09-01,3,590,39,32,25
2025-09-01,3,591,30,17,0
2025-09-01,3,592,39,32,3
2025-09-01,3,593,48,49,63
2025-09-01,3,594,15,36,0
2025-09-01,3,595,30,17,50
2025-09-01,3,596,17,19,19
2025-09-01,3,597,14,17,25
2025-09-01,3,598,14,63,24
2025-09-01,3,599,38,16,25
2025-09-01,3,600,23,37,42
2025-09-01,3,601,37,28,19
2025-09-01,3,602,52,27,19
2025-09-01,3,603,37,33,46
2025-09-01,3,604,17,11,0
2025-09-01,3,605,48,39,10
2025-09-01,3,606,18,44,2
2025-09-01,3,607,15,12,0
2025-09-01,3,608,51,65,43
2025-09-01,3,609,37,14,21
2025-09-01,3,610,46,16,25
2025-09-01,3,611,21,40,41
2025-09-01,3,612,43,22,50
2025-09-01,3,613,11,39,0
2025-09-01,3,614,52,45,51
2025-09-01,3,615,25,43,0
2025-09-01,3,616,46,23,44
2025-09-01,3,617,33,56,32
2025-09-01,3,618,42,41,61
2025-09-01,3,619,39,33,33
2025-09-01,3,620,13,73,18
2025-09-01,3,621,43,17,32
2025-09-01,3,622,30,14,8
2025-09-01,3,623,8,47,19
2025-09-01,3,624,14,52,0
2025-09-01,3,625,28,24,6
2025-09-01,3,626,26,27,0
2025-09-01,3,627,50,53,50
2025-09-01,3,628,54,40,23
2025-09-01,3,629,35,48,23
2025-09-01,3,630,52,60,13
2025-09-01,3,631,43,33,48
2025-09-01,3,632,32,12,0
2025-09-01,3,633,8,59,0
2025-09-01,3,634,37,44,42
2025-09-01,3,635,28,21,43
2025-09-01,3,636,32,20,0
2025-09-01,3,637,31,35,49
2025-09-01,3,638,47,39,39
2025-09-01,3,639,29,45,38
2025-09-01,3,640,34,26,32
2025-09-01,3,641,31,44,47
2025-09-01,3,642,51,11,69
2025-09-01,3,643,17,13,17
2025-09-01,3,644,9,32,26
2025-09-01,3,645,44,21,31
2025-09-01,3,646,44,36,35
2025-09-01,3,647,38,20,45
2025-09-01,3,648,52,24,60
2025-09-01,3,649,42,34,22
2025-09-01,3,650,32,18,46
2025-09-01,3,651,8,50,0
2025-09-01,3,652,14,77,0
2025-09-01,3,653,44,48,20
2025-09-01,3,654,52,68,17
2025-09-01,3,655,9,22,0
2025-09-01,3,656,52,27,52
2025-09-01,3,657,40,29,15
2025-09-01,3,658,26,25,18
2025-09-01,3,659,11,76,2
2025-09-01,3,660,36,61,1
2025-09-01,3,661,43,56,47
2025-09-01,3,662,49,29,10
2025-09-01,3,663,10,45,0
2025-09-01,3,664,30,38,29
2025-09-01,3,665,17,45,0
2025-09-01,3,666,10,54,18
2025-09-01,3,667,11,32,3
2025-09-01,3,668,18,49,28
2025-09-01,3,669,37,78,40
2025-09-01,3,670,23,36,16
2025-09-01,3,671,12,21,0
2025-09-01,3,672,33,40,1
2025-09-01,3,673,32,31,42
2025-09-01,3,674,20,79,31
2025-09-01,3,675,9,77,28
2025-09-01,3,676,20,25,10
2025-09-01,3,677,44,72,30
2025-09-01,3,678,43,33,24
2025-09-01,3,679,13,19,12
2025-09-01,3,680,30,13,1
2025-09-01,3,681,11,28,25
2025-09-01,3,682,16,16,18
2025-09-01,3,683,48,42,47
2025-09-01,3,684,11,42,0
2025-09-01,3,685,49,40,16
2025-09-01,3,686,40,25,59
2025-09-01,3,687,17,49,16
2025-09-01,3,688,28,73,29
2025-09-01,3,689,17,48,0
2025-09-01,3,690,15,12,15
2025-09-01,3,691,18,11,0
2025-09-01,3,692,30,43,41
2025-09-01,3,693,20,24,11
2025-09-01,3,694,14,48,0
2025-09-01,3,695,23,35,0
2025-09-01,3,696,9,19,0
2025-09-01,3,697,15,16,34
