customer_id,customer_code,gender,age,country,city,segment,signup_date,acquisition_channel,loyalty_contact_pref
21692,CUST_21692,Male,34,Egypt,Giza,Budget,2021-04-07,Referral,Email
21693,CUST_21693,Male,36,Egypt,Cairo,Regular,2024-03-29,Website,Email
21694,CUST_21694,Female,39,Egypt,Cairo,Business,2023-02-14,Referral,Push
21695,CUST_21695,Male,55,UAE,Abu Dhabi,Budget,2022-05-04,Store,Email
21696,CUST_21696,Male,38,Egypt,Alexandria,Business,2021-07-26,App,Push
21697,CUST_21697,Male,47,Jordan,Irbid,Premium,2024-12-21,Store,Push
21698,CUST_21698,Male,44,Egypt,Giza,Budget,2023-05-22,App,SMS
21699,CUST_21699,Male,61,UAE,Abu Dhabi,Regular,2021-12-23,Store,Email
21700,CUST_21700,Female,22,Egypt,Alexandria,Budget,2025-04-10,App,None
21701,CUST_21701,Male,50,Saudi Arabia,Dammam,Regular,2025-04-08,App,Push
21702,CUST_21702,Male,41,Jordan,Zarqa,Regular,2023-10-17,Store,Push
21703,CUST_21703,Female,28,UAE,Sharjah,Regular,2021-11-12,Website,Push
21704,CUST_21704,Male,59,Egypt,Alexandria,Budget,2023-01-11,Store,Email
21705,CUST_21705,Male,31,Saudi Arabia,Jeddah,Premium,2022-02-21,App,None
21706,CUST_21706,Female,29,UAE,Abu Dhabi,Regular,2025-07-02,Referral,SMS
21707,CUST_21707,Male,49,Saudi Arabia,Jeddah,Premium,2022-02-27,Store,Push
21708,CUST_21708,Female,51,Jordan,Zarqa,Regular,2022-01-21,App,Email
21709,CUST_21709,Male,56,Egypt,Giza,Regular,2021-03-02,Referral,None
21710,CUST_21710,Male,43,UAE,Dubai,Regular,2024-08-16,Store,Email
21711,CUST_21711,Male,45,UAE,Sharjah,Regular,2023-11-07,Store,Push
21712,CUST_21712,Male,62,Saudi Arabia,Riyadh,Regular,2024-05-09,Store,None
21713,CUST_21713,Male,57,Jordan,Irbid,Premium,2021-07-01,Store,Email
21714,CUST_21714,Male,30,Jordan,Aqaba,Business,2023-10-30,Store,SMS
21715,CUST_21715,Female,49,Saudi Arabia,Riyadh,Regular,2025-10-11,App,SMS
21716,CUST_21716,Female,67,Saudi Arabia,Riyadh,Business,2024-09-27,Store,SMS
21717,CUST_21717,Female,66,Saudi Arabia,Dammam,Business,2025-11-23,Store,Email
21718,CUST_21718,Female,60,Jordan,Zarqa,Budget,2023-11-14,Website,Email
21719,CUST_21719,Male,59,Jordan,Irbid,Regular,2022-05-29,Store,None
21720,CUST_21720,Female,44,Jordan,Aqaba,Regular,2021-09-04,Store,SMS
21721,CUST_21721,Male,63,Egypt,Giza,Regular,2022-12-14,Referral,Push
21722,CUST_21722,Male,34,Egypt,Giza,Business,2022-05-26,Store,Push
21723,CUST_21723,Male,35,UAE,Sharjah,Budget,2021-01-26,Store,Email
21724,CUST_21724,Male,51,Egypt,Cairo,Regular,2025-08-14,Website,SMS
21725,CUST_21725,Female,36,Egypt,Cairo,Premium,2023-11-15,Store,Push
21726,CUST_21726,Male,65,Egypt,Alexandria,Regular,2024-09-25,App,None
21727,CUST_21727,Male,24,Egypt,Giza,Business,2025-02-10,App,Push
21728,CUST_21728,Male,23,Jordan,Zarqa,Budget,2025-10-06,Website,Email
21729,CUST_21729,Male,24,Egypt,Cairo,Regular,2023-01-02,Website,Push
21730,CUST_21730,Male,24,UAE,Dubai,Regular,2025-01-27,Website,None
21731,CUST_21731,Male,49,Egypt,Cairo,Budget,2025-09-02,Store,SMS
21732,CUST_21732,Female,54,UAE,Abu Dhabi,Regular,2023-11-12,Referral,Email
21733,CUST_21733,Male,52,Saudi Arabia,Jeddah,Budget,2023-08-17,App,None
21734,CUST_21734,Male,45,UAE,Dubai,Budget,2024-10-24,Referral,Email
21735,CUST_21735,Female,50,Egypt,Giza,Regular,2025-11-17,Store,None
21736,CUST_21736,Male,32,UAE,Sharjah,Regular,2023-04-25,Store,Email
21737,CUST_21737,Male,49,UAE,Dubai,Budget,2024-01-27,App,Email
21738,CUST_21738,Male,55,Egypt,Giza,Business,2022-06-23,Store,Push
21739,CUST_21739,Male,55,UAE,Sharjah,Budget,2023-12-20,Store,None
21740,CUST_21740,Female,30,UAE,Dubai,Premium,2025-04-10,App,Push
21741,CUST_21741,Male,50,Saudi Arabia,Jeddah,Budget,2024-10-14,Website,Email
21742,CUST_21742,Female,53,UAE,Sharjah,Regular,2025-12-24,App,SMS
21743,CUST_21743,Female,54,Egypt,Cairo,Budget,2022-03-23,App,Push
21744,CUST_21744,Female,61,UAE,Dubai,Budget,2022-06-23,Website,SMS
21745,CUST_21745,Male,26,Jordan,Amman,Premium,2023-06-13,Store,Email
21746,CUST_21746,Female,69,Saudi Arabia,Jeddah,Regular,2022-02-09,Store,None
21747,CUST_21747,Female,37,UAE,Sharjah,Budget,2023-04-21,App,Email
21748,CUST_21748,Male,55,UAE,Sharjah,Premium,2021-01-16,Website,Email
21749,CUST_21749,Male,18,Jordan,Aqaba,Premium,2023-08-05,Store,Email
21750,CUST_21750,Male,57,Saudi Arabia,Jeddah,Business,2025-06-11,Store,SMS
21751,CUST_21751,Male,27,Egypt,Giza,Regular,2025-02-18,Website,SMS
21752,CUST_21752,Male,18,Saudi Arabia,Riyadh,Regular,2025-12-03,Store,Email
21753,CUST_21753,Male,58,Egypt,Cairo,Regular,2022-10-05,Store,Email
21754,CUST_21754,Male,53,Saudi Arabia,Dammam,Premium,2025-05-28,App,Push
21755,CUST_21755,Male,39,UAE,Dubai,Budget,2023-12-05,Website,Push
21756,CUST_21756,Male,27,Saudi Arabia,Riyadh,Regular,2023-02-08,Store,SMS
21757,CUST_21757,Female,64,UAE,Sharjah,Regular,2021-08-14,App,Email
21758,CUST_21758,Female,51,Saudi Arabia,Dammam,Premium,2023-01-21,Store,Email
21759,CUST_21759,Female,54,Saudi Arabia,Dammam,Business,2023-02-17,Website,SMS
21760,CUST_21760,Male,49,Jordan,Amman,Regular,2021-01-21,Website,Email
21761,CUST_21761,Female,26,Saudi Arabia,Riyadh,Regular,2021-07-25,Website,Email
21762,CUST_21762,Male,47,Jordan,Amman,Regular,2024-02-26,Store,None
21763,CUST_21763,Female,50,Egypt,Giza,Premium,2021-08-26,App,Push
21764,CUST_21764,Female,43,Saudi Arabia,Dammam,Premium,2022-11-19,App,Email
21765,CUST_21765,Female,34,Jordan,Amman,Budget,2022-07-22,Store,None
21766,CUST_21766,Female,56,Jordan,Zarqa,Regular,2025-11-13,App,Push
21767,CUST_21767,Female,49,Jordan,Amman,Regular,2021-11-22,App,Email
21768,CUST_21768,Female,19,Jordan,Aqaba,Regular,2021-09-27,App,SMS
21769,CUST_21769,Female,68,Jordan,Irbid,Regular,2024-12-17,App,Push
21770,CUST_21770,Female,58,Jordan,Zarqa,Budget,2022-01-10,App,Email
21771,CUST_21771,Male,22,Jordan,Aqaba,Budget,2023-01-08,App,SMS
21772,CUST_21772,Male,23,Saudi Arabia,Jeddah,Regular,2021-04-14,Website,None
21773,CUST_21773,Male,37,Egypt,Cairo,Regular,2023-11-14,App,Email
21774,CUST_21774,Female,46,UAE,Dubai,Regular,2023-06-29,App,SMS
21775,CUST_21775,Male,48,Egypt,Giza,Business,2025-03-25,Store,SMS
21776,CUST_21776,Female,38,Saudi Arabia,Jeddah,Premium,2025-09-24,Store,None
21777,CUST_21777,Male,54,Jordan,Amman,Premium,2024-09-19,Store,Email
21778,CUST_21778,Female,68,UAE,Dubai,Budget,2024-08-15,App,Email
21779,CUST_21779,Male,43,Jordan,Irbid,Regular,2025-11-26,Store,None
21780,CUST_21780,Male,54,UAE,Sharjah,Premium,2023-03-31,Store,Email
21781,CUST_21781,Female,30,Jordan,Aqaba,Budget,2021-03-08,Website,Email
21782,CUST_21782,Male,62,Egypt,Cairo,Regular,2023-04-03,App,Email
21783,CUST_21783,Male,55,Egypt,Alexandria,Business,2025-09-14,Store,None
21784,CUST_21784,Female,35,Saudi Arabia,Riyadh,Regular,2022-04-06,Website,None
21785,CUST_21785,Male,53,UAE,Sharjah,Regular,2024-04-21,Store,SMS
21786,CUST_21786,Male,38,Egypt,Cairo,Budget,2024-05-31,App,SMS
21787,CUST_21787,Male,63,Egypt,Alexandria,Budget,2023-01-31,Store,Push
21788,CUST_21788,Male,64,Saudi Arabia,Jeddah,Regular,2021-02-07,Store,SMS
21789,CUST_21789,Male,69,Saudi Arabia,Dammam,Premium,2023-08-28,App,None
21790,CUST_21790,Male,31,Jordan,Irbid,Regular,2021-03-11,App,Email
21791,CUST_21791,Female,65,Saudi Arabia,Riyadh,Regular,2025-10-25,App,None
21792,CUST_21792,Female,37,Egypt,Alexandria,Regular,2023-06-14,Store,Email
21793,CUST_21793,Male,53,Egypt,Cairo,Regular,2025-10-19,App,Email
21794,CUST_21794,Female,39,UAE,Dubai,Budget,2021-04-16,Store,Email
21795,CUST_21795,Male,52,UAE,Dubai,Regular,2023-10-03,App,Push
21796,CUST_21796,Female,63,Egypt,Giza,Premium,2021-05-06,Store,Email
21797,CUST_21797,Female,38,Saudi Arabia,Jeddah,Premium,2022-07-15,Store,Email
21798,CUST_21798,Male,36,UAE,Sharjah,Regular,2022-09-19,Store,Push
21799,CUST_21799,Male,44,Jordan,Aqaba,Premium,2024-05-28,App,SMS
21800,CUST_21800,Male,55,Egypt,Giza,Regular,2024-08-19,App,None
21801,CUST_21801,Female,48,Jordan,Irbid,Regular,2021-11-22,App,None
21802,CUST_21802,Female,43,Saudi Arabia,Dammam,Budget,2024-12-11,Store,Push
21803,CUST_21803,Male,24,UAE,Dubai,Budget,2021-02-27,App,SMS
21804,CUST_21804,Female,21,UAE,Dubai,Budget,2025-04-06,App,SMS
21805,CUST_21805,Male,24,UAE,Dubai,Premium,2025-04-27,Website,Push
21806,CUST_21806,Female,47,Egypt,Alexandria,Premium,2022-12-19,Website,Email
21807,CUST_21807,Female,26,Saudi Arabia,Dammam,Budget,2023-07-01,Store,SMS
21808,CUST_21808,Female,21,Egypt,Alexandria,Premium,2023-01-24,Website,Email
21809,CUST_21809,Male,29,Jordan,Aqaba,Regular,2023-10-25,App,SMS
21810,CUST_21810,Female,32,Egypt,Giza,Regular,2024-02-13,App,None
21811,CUST_21811,Male,45,Saudi Arabia,Jeddah,Budget,2024-10-22,App,SMS
21812,CUST_21812,Male,60,Egypt,Alexandria,Budget,2025-08-16,App,Push
21813,CUST_21813,Male,28,UAE,Sharjah,Regular,2024-06-07,Website,Email
21814,CUST_21814,Female,36,Jordan,Aqaba,Regular,2023-08-09,App,SMS
21815,CUST_21815,Female,24,Saudi Arabia,Dammam,Budget,2022-07-27,App,Push
21816,CUST_21816,Female,18,Egypt,Giza,Premium,2024-12-20,Store,SMS
21817,CUST_21817,Female,59,Jordan,Irbid,Regular,2024-12-14,Website,None
21818,CUST_21818,Female,35,Jordan,Aqaba,Budget,2022-10-08,App,None
21819,CUST_21819,Male,34,UAE,Sharjah,Premium,2024-04-14,Store,SMS
21820,CUST_21820,Female,51,Jordan,Irbid,Regular,2024-12-15,App,SMS
21821,CUST_21821,Female,30,UAE,Sharjah,Regular,2023-10-17,App,Email
21822,CUST_21822,Male,55,UAE,Dubai,Budget,2023-06-09,Store,Push
21823,CUST_21823,Male,48,Egypt,Cairo,Business,2023-05-29,Referral,Push
21824,CUST_21824,Female,29,UAE,Dubai,Regular,2025-11-09,Website,None
21825,CUST_21825,Male,59,Saudi Arabia,Dammam,Regular,2022-04-04,Website,None
21826,CUST_21826,Female,22,Jordan,Zarqa,Regular,2024-11-24,App,SMS
21827,CUST_21827,Male,48,Jordan,Zarqa,Business,2024-09-17,Store,Email
21828,CUST_21828,Female,65,Saudi Arabia,Jeddah,Business,2023-06-04,App,SMS
21829,CUST_21829,Female,19,UAE,Sharjah,Regular,2024-04-01,Store,SMS
21830,CUST_21830,Female,62,Egypt,Cairo,Regular,2024-04-21,App,None
21831,CUST_21831,Male,69,Egypt,Cairo,Regular,2023-05-11,App,Email
21832,CUST_21832,Female,39,Egypt,Alexandria,Regular,2024-01-08,App,Email
21833,CUST_21833,Male,26,Saudi Arabia,Dammam,Regular,2021-12-02,Store,Push
21834,CUST_21834,Female,19,Jordan,Aqaba,Business,2025-07-31,App,Push
21835,CUST_21835,Female,39,Saudi Arabia,Dammam,Regular,2021-02-26,Store,None
21836,CUST_21836,Male,54,Saudi Arabia,Riyadh,Budget,2022-02-17,Store,Email
21837,CUST_21837,Male,33,Jordan,Aqaba,Regular,2022-09-12,Store,Email
21838,CUST_21838,Female,27,Jordan,Amman,Budget,2025-04-13,Store,None
21839,CUST_21839,Male,18,Saudi Arabia,Riyadh,Budget,2021-06-07,Website,Push
21840,CUST_21840,Male,54,UAE,Sharjah,Regular,2022-05-24,Store,Email
21841,CUST_21841,Male,55,Jordan,Amman,Regular,2025-12-06,App,None
21842,CUST_21842,Male,35,Jordan,Zarqa,Regular,2022-12-29,App,Email
21843,CUST_21843,Female,67,Egypt,Alexandria,Regular,2024-06-19,App,Push
21844,CUST_21844,Male,42,UAE,Sharjah,Budget,2023-07-21,Store,None
21845,CUST_21845,Female,24,Jordan,Zarqa,Budget,2022-10-26,Website,SMS
21846,CUST_21846,Male,33,Jordan,Zarqa,Premium,2025-03-05,Store,SMS
21847,CUST_21847,Female,28,Jordan,Amman,Regular,2021-12-14,App,Email
21848,CUST_21848,Female,26,Jordan,Amman,Regular,2023-07-10,App,Push
21849,CUST_21849,Female,46,Saudi Arabia,Dammam,Regular,2021-07-12,Website,Email
21850,CUST_21850,Female,56,UAE,Dubai,Budget,2025-04-25,App,Email
21851,CUST_21851,Female,19,Saudi Arabia,Dammam,Regular,2022-02-20,App,None
21852,CUST_21852,Male,42,Saudi Arabia,Jeddah,Budget,2021-01-06,Website,Email
21853,CUST_21853,Male,50,Jordan,Zarqa,Premium,2023-09-05,Website,SMS
21854,CUST_21854,Male,64,UAE,Dubai,Premium,2022-09-22,App,Push
21855,CUST_21855,Male,39,Egypt,Giza,Premium,2022-08-17,App,None
21856,CUST_21856,Female,56,UAE,Sharjah,Budget,2025-06-19,Website,SMS
21857,CUST_21857,Female,32,Saudi Arabia,Dammam,Budget,2024-12-01,Website,SMS
21858,CUST_21858,Female,67,Saudi Arabia,Jeddah,Budget,2023-05-29,Website,Push
21859,CUST_21859,Male,53,Jordan,Aqaba,Regular,2025-10-25,Store,Email
21860,CUST_21860,Male,18,Saudi Arabia,Jeddah,Budget,2021-06-06,Store,Push
21861,CUST_21861,Male,38,Saudi Arabia,Dammam,Regular,2023-11-08,App,None
21862,CUST_21862,Male,18,Saudi Arabia,Dammam,Regular,2025-05-11,Store,Push
21863,CUST_21863,Female,25,Egypt,Giza,Budget,2021-06-20,Store,Email
21864,CUST_21864,Male,18,Saudi Arabia,Jeddah,Premium,2021-06-25,App,Email
21865,CUST_21865,Female,56,Jordan,Aqaba,Regular,2024-01-25,Store,Email
21866,CUST_21866,Female,56,Jordan,Irbid,Regular,2023-05-04,Website,None
21867,CUST_21867,Male,63,UAE,Dubai,Budget,2021-07-22,Website,None
21868,CUST_21868,Female,57,Saudi Arabia,Jeddah,Budget,2023-01-11,Store,None
21869,CUST_21869,Female,44,Egypt,Giza,Regular,2024-08-31,App,Email
21870,CUST_21870,Female,33,Saudi Arabia,Riyadh,Regular,2022-04-27,Store,Email
21871,CUST_21871,Female,39,Egypt,Cairo,Regular,2022-02-20,App,Push
21872,CUST_21872,Female,29,Jordan,Amman,Premium,2022-01-08,Store,Push
21873,CUST_21873,Male,43,Egypt,Alexandria,Business,2023-10-29,Website,Email
21874,CUST_21874,Female,33,UAE,Abu Dhabi,Budget,2022-01-20,Website,Email
21875,CUST_21875,Female,43,Egypt,Giza,Regular,2023-12-01,App,Push
21876,CUST_21876,Female,40,Jordan,Amman,Regular,2022-11-07,App,Email
21877,CUST_21877,Female,55,Egypt,Giza,Premium,2024-05-10,Store,Push
21878,CUST_21878,Male,58,Saudi Arabia,Dammam,Regular,2021-02-28,App,SMS
21879,CUST_21879,Male,54,UAE,Abu Dhabi,Budget,2021-11-16,App,Push
21880,CUST_21880,Female,42,UAE,Sharjah,Premium,2021-10-26,App,SMS
21881,CUST_21881,Female,26,UAE,Abu Dhabi,Regular,2021-05-16,Store,None
21882,CUST_21882,Female,27,Jordan,Irbid,Regular,2023-10-16,Store,None
21883,CUST_21883,Female,63,Jordan,Amman,Business,2023-06-19,Store,Email
21884,CUST_21884,Female,40,Jordan,Amman,Regular,2025-02-22,Referral,None
21885,CUST_21885,Male,50,Jordan,Zarqa,Budget,2023-04-27,Store,None
21886,CUST_21886,Female,26,Saudi Arabia,Jeddah,Premium,2022-03-18,Website,Push
21887,CUST_21887,Male,55,Jordan,Zarqa,Premium,2024-01-05,App,None
21888,CUST_21888,Female,39,Saudi Arabia,Riyadh,Regular,2022-02-15,App,None
21889,CUST_21889,Female,47,Jordan,Irbid,Premium,2025-01-05,Store,Email
21890,CUST_21890,Female,61,Jordan,Amman,Regular,2023-09-26,App,Email
21891,CUST_21891,Female,22,UAE,Dubai,Regular,2024-01-14,App,Email
21892,CUST_21892,Male,28,Jordan,Aqaba,Regular,2021-04-01,Store,Push
21893,CUST_21893,Female,30,Egypt,Cairo,Budget,2021-06-25,Website,SMS
21894,CUST_21894,Female,61,UAE,Sharjah,Regular,2024-02-15,Store,None
21895,CUST_21895,Male,58,Egypt,Cairo,Regular,2021-03-25,Website,Push
21896,CUST_21896,Male,64,Jordan,Irbid,Regular,2023-07-05,App,SMS
21897,CUST_21897,Female,44,Egypt,Giza,Regular,2023-06-25,Website,None
21898,CUST_21898,Male,58,Jordan,Amman,Regular,2023-09-20,Store,SMS
21899,CUST_21899,Female,38,Jordan,Zarqa,Budget,2021-03-12,Store,SMS
21900,CUST_21900,Female,21,Jordan,Aqaba,Regular,2021-10-28,App,Push
21901,CUST_21901,Male,63,Egypt,Alexandria,Regular,2022-01-28,Store,SMS
21902,CUST_21902,Male,62,UAE,Sharjah,Regular,2021-01-08,Website,None
21903,CUST_21903,Male,21,Saudi Arabia,Dammam,Budget,2023-03-15,App,Email
21904,CUST_21904,Male,36,Egypt,Cairo,Business,2025-11-25,Store,Email
21905,CUST_21905,Female,27,Egypt,Giza,Regular,2023-01-24,Store,SMS
21906,CUST_21906,Female,64,UAE,Dubai,Regular,2023-08-18,Store,Email
21907,CUST_21907,Male,23,Jordan,Zarqa,Regular,2025-08-21,Store,Email
21908,CUST_21908,Male,58,Jordan,Irbid,Regular,2021-07-19,Website,Email
21909,CUST_21909,Female,38,Saudi Arabia,Jeddah,Premium,2021-10-05,App,SMS
21910,CUST_21910,Male,45,Saudi Arabia,Riyadh,Budget,2025-06-26,Website,Email
21911,CUST_21911,Male,20,Saudi Arabia,Dammam,Regular,2025-12-13,Website,SMS
21912,CUST_21912,Male,55,Jordan,Aqaba,Regular,2022-05-19,Store,Email
21913,CUST_21913,Female,48,UAE,Sharjah,Regular,2023-01-28,Store,None
21914,CUST_21914,Male,21,UAE,Sharjah,Budget,2024-07-08,Store,Push
21915,CUST_21915,Male,63,Saudi Arabia,Riyadh,Premium,2022-11-10,Store,None
21916,CUST_21916,Male,27,Egypt,Cairo,Regular,2022-05-13,Store,Email
21917,CUST_21917,Female,23,Saudi Arabia,Jeddah,Budget,2022-08-03,Store,None
21918,CUST_21918,Female,67,Jordan,Aqaba,Premium,2022-09-16,Website,Email
21919,CUST_21919,Female,47,Jordan,Zarqa,Regular,2025-04-29,App,Push
21920,CUST_21920,Male,18,Jordan,Zarqa,Premium,2022-06-27,Store,Push
21921,CUST_21921,Male,54,Jordan,Amman,Regular,2024-08-09,Website,None
21922,CUST_21922,Female,63,Egypt,Giza,Premium,2021-10-25,Store,Push
21923,CUST_21923,Female,57,Egypt,Alexandria,Regular,2025-08-09,Website,Push
21924,CUST_21924,Male,29,Egypt,Cairo,Regular,2022-05-12,App,None
21925,CUST_21925,Male,50,Egypt,Alexandria,Budget,2024-12-28,Store,Email
21926,CUST_21926,Male,55,Egypt,Cairo,Premium,2024-03-03,Store,Email
21927,CUST_21927,Female,59,Saudi Arabia,Riyadh,Regular,2025-04-20,App,None
21928,CUST_21928,Female,30,Jordan,Aqaba,Regular,2021-06-01,Store,Email
21929,CUST_21929,Female,62,Saudi Arabia,Dammam,Regular,2025-06-04,App,Email
21930,CUST_21930,Male,53,Egypt,Alexandria,Budget,2024-01-26,App,None
21931,CUST_21931,Male,56,Egypt,Cairo,Regular,2024-10-18,Store,Email
21932,CUST_21932,Female,66,UAE,Sharjah,Budget,2024-12-09,Website,None
21933,CUST_21933,Female,28,Egypt,Alexandria,Budget,2023-05-30,Website,Push
21934,CUST_21934,Female,67,Jordan,Irbid,Regular,2023-06-05,Website,Email
21935,CUST_21935,Female,34,UAE,Dubai,Regular,2022-07-31,Store,Email
21936,CUST_21936,Male,40,Jordan,Irbid,Regular,2021-03-23,Store,SMS
21937,CUST_21937,Female,35,Jordan,Zarqa,Regular,2025-06-05,Referral,SMS
21938,CUST_21938,Male,22,Egypt,Giza,Regular,2021-05-30,Referral,SMS
21939,CUST_21939,Male,29,Jordan,Irbid,Premium,2022-01-17,Website,Email
21940,CUST_21940,Male,62,Jordan,Zarqa,Premium,2023-05-17,Store,None
21941,CUST_21941,Female,27,Saudi Arabia,Dammam,Premium,2024-08-02,Store,Push
21942,CUST_21942,Female,28,Jordan,Amman,Premium,2023-04-02,Website,Email
21943,CUST_21943,Male,35,Saudi Arabia,Dammam,Budget,2023-10-17,Referral,Push
21944,CUST_21944,Female,20,Egypt,Alexandria,Regular,2025-05-21,App,Email
21945,CUST_21945,Female,30,Jordan,Zarqa,Regular,2025-11-10,Store,Email
21946,CUST_21946,Female,51,Jordan,Aqaba,Premium,2023-05-25,Referral,SMS
21947,CUST_21947,Male,23,Egypt,Cairo,Regular,2023-05-29,Referral,Email
21948,CUST_21948,Female,29,Egypt,Cairo,Business,2024-06-06,Website,None
21949,CUST_21949,Male,61,Jordan,Zarqa,Regular,2025-06-06,Website,None
21950,CUST_21950,Male,65,Egypt,Cairo,Budget,2022-03-21,Store,SMS
21951,CUST_21951,Female,32,Jordan,Irbid,Premium,2021-10-09,Website,SMS
21952,CUST_21952,Male,34,Saudi Arabia,Jeddah,Regular,2025-04-14,Website,Push
21953,CUST_21953,Male,59,UAE,Sharjah,Business,2021-04-16,App,Push
21954,CUST_21954,Female,65,Egypt,Cairo,Budget,2023-06-05,Website,Email
21955,CUST_21955,Female,23,UAE,Abu Dhabi,Budget,2022-06-23,Website,Push
21956,CUST_21956,Male,49,UAE,Dubai,Regular,2023-08-30,App,None
21957,CUST_21957,Female,43,Jordan,Zarqa,Regular,2021-10-09,Website,Email
21958,CUST_21958,Male,29,Jordan,Amman,Regular,2022-09-01,Store,SMS
21959,CUST_21959,Female,49,Jordan,Amman,Regular,2024-08-05,Store,None
21960,CUST_21960,Male,40,Jordan,Amman,Regular,2022-04-18,App,SMS
21961,CUST_21961,Male,37,Jordan,Aqaba,Regular,2023-10-08,Store,Push
21962,CUST_21962,Male,23,Saudi Arabia,Dammam,Premium,2021-02-06,Store,Email
21963,CUST_21963,Female,43,Egypt,Giza,Budget,2022-06-07,Store,None
21964,CUST_21964,Male,55,UAE,Dubai,Premium,2023-05-12,Store,Email
21965,CUST_21965,Female,50,Saudi Arabia,Dammam,Regular,2022-06-21,Website,SMS
21966,CUST_21966,Male,24,UAE,Abu Dhabi,Premium,2025-12-14,Store,SMS
21967,CUST_21967,Male,19,Egypt,Giza,Regular,2023-06-09,Website,Email
21968,CUST_21968,Male,63,Jordan,Aqaba,Premium,2023-01-07,Website,None
21969,CUST_21969,Female,23,UAE,Dubai,Regular,2023-01-10,App,Push
21970,CUST_21970,Female,63,Saudi Arabia,Jeddah,Regular,2021-02-20,Store,Push
21971,CUST_21971,Male,25,Egypt,Giza,Regular,2023-12-05,Website,Email
21972,CUST_21972,Male,58,Egypt,Alexandria,Regular,2025-11-20,Store,Email
21973,CUST_21973,Male,53,UAE,Abu Dhabi,Budget,2022-12-18,Store,Push
21974,CUST_21974,Female,42,Egypt,Alexandria,Budget,2025-12-18,App,Push
21975,CUST_21975,Female,30,Saudi Arabia,Riyadh,Regular,2021-11-13,Website,None
21976,CUST_21976,Male,69,Saudi Arabia,Jeddah,Regular,2023-02-27,Website,Email
21977,CUST_21977,Female,54,UAE,Sharjah,Budget,2022-12-18,Website,None
21978,CUST_21978,Male,52,Saudi Arabia,Jeddah,Regular,2022-02-17,App,SMS
21979,CUST_21979,Male,33,Egypt,Cairo,Budget,2022-05-21,App,Email
21980,CUST_21980,Female,33,Jordan,Irbid,Premium,2024-07-24,App,Email
21981,CUST_21981,Male,65,Saudi Arabia,Riyadh,Budget,2024-09-02,App,Push
21982,CUST_21982,Female,64,Jordan,Aqaba,Regular,2025-06-29,App,Push
21983,CUST_21983,Female,40,UAE,Dubai,Premium,2025-12-04,Store,Email
21984,CUST_21984,Male,53,Saudi Arabia,Jeddah,Budget,2025-03-23,Store,None
21985,CUST_21985,Male,32,Jordan,Amman,Regular,2022-07-01,App,SMS
21986,CUST_21986,Female,22,UAE,Abu Dhabi,Budget,2024-07-29,Website,Email
21987,CUST_21987,Female,30,Jordan,Zarqa,Budget,2022-05-11,App,Email
21988,CUST_21988,Male,41,Jordan,Aqaba,Premium,2023-05-09,Referral,Push
21989,CUST_21989,Female,34,UAE,Abu Dhabi,Budget,2022-07-25,App,Email
21990,CUST_21990,Male,49,Jordan,Amman,Business,2022-04-12,Referral,Email
21991,CUST_21991,Female,40,Saudi Arabia,Dammam,Regular,2022-12-25,Website,None
21992,CUST_21992,Male,52,Egypt,Cairo,Premium,2024-12-24,Website,SMS
21993,CUST_21993,Male,19,Jordan,Amman,Regular,2023-05-02,App,SMS
21994,CUST_21994,Female,39,Egypt,Giza,Regular,2022-09-15,Website,Push
21995,CUST_21995,Female,44,Jordan,Amman,Premium,2022-11-07,Store,None
21996,CUST_21996,Female,63,Saudi Arabia,Jeddah,Regular,2025-02-06,Referral,Push
21997,CUST_21997,Male,59,Egypt,Alexandria,Business,2021-12-14,Store,Push
21998,CUST_21998,Female,52,UAE,Dubai,Business,2024-02-28,App,None
21999,CUST_21999,Male,52,Jordan,Aqaba,Budget,2024-05-03,Store,Push
22000,CUST_22000,Female,26,Egypt,Giza,Regular,2022-11-15,Store,Push
22001,CUST_22001,Female,55,Jordan,Amman,Regular,2021-06-26,Store,SMS
22002,CUST_22002,Male,48,Jordan,Irbid,Regular,2024-02-05,Store,Email
22003,CUST_22003,Male,58,Saudi Arabia,Dammam,Regular,2025-05-24,Store,Push
22004,CUST_22004,Male,44,Jordan,Irbid,Premium,2023-02-07,App,Email
22005,CUST_22005,Female,29,UAE,Dubai,Premium,2024-05-02,Website,SMS
22006,CUST_22006,Female,31,Egypt,Alexandria,Budget,2023-08-28,Website,None
22007,CUST_22007,Male,68,Saudi Arabia,Jeddah,Premium,2023-05-19,Store,Push
22008,CUST_22008,Female,30,Egypt,Cairo,Regular,2021-05-06,Website,Push
22009,CUST_22009,Female,21,Saudi Arabia,Riyadh,Premium,2023-08-05,Store,Email
22010,CUST_22010,Female,26,UAE,Sharjah,Regular,2024-04-23,App,SMS
22011,CUST_22011,Female,31,UAE,Sharjah,Regular,2021-08-06,App,Push
22012,CUST_22012,Female,37,Jordan,Zarqa,Budget,2024-03-19,Website,SMS
22013,CUST_22013,Female,37,Egypt,Giza,Premium,2025-06-06,Store,Email
22014,CUST_22014,Male,19,Egypt,Giza,Regular,2023-07-27,Store,SMS
22015,CUST_22015,Female,60,Saudi Arabia,Jeddah,Premium,2024-02-20,Store,None
22016,CUST_22016,Male,33,Jordan,Zarqa,Budget,2022-02-16,Store,Push
22017,CUST_22017,Female,34,Jordan,Aqaba,Budget,2023-05-22,Website,Email
