return_id,order_id,return_date,customer_id,product_id,store_id,returned_qty,refund_amount,return_reason
12994,65994,2024-06-07,13972,150,32,1,6.81,Not Needed
12995,210520,2025-02-22,19037,225,10,1,22.91,Quality Issue
12996,22363,2024-03-10,17827,175,9,2,4.25,Not Needed
12997,218708,2025-03-10,7486,29,30,1,5.79,Not Needed
12998,56883,2024-05-09,23759,206,30,1,16.41,Not Needed
12999,140831,2024-10-23,24877,119,18,2,22.68,Wrong Item
13000,92399,2024-07-30,6121,193,5,2,9.71,Wrong Item
13001,317866,2025-10-10,16265,98,5,1,6.14,Not Needed
13002,282317,2025-07-07,24971,184,24,1,3.84,Damaged
13003,364771,2025-12-25,4464,190,10,1,10.92,Not Needed
13004,324185,2025-10-20,10479,257,9,2,15.82,Quality Issue
13005,341756,2025-11-28,11510,345,15,1,21.8,Not Needed
13006,178984,2024-12-19,13888,647,23,1,59.65,Damaged
13007,29989,2024-03-15,13623,89,22,1,9.43,Not Needed
13008,17124,2024-02-14,20788,465,20,1,3.44,Damaged
13009,263054,2025-06-16,2191,322,8,2,65.19,Quality Issue
13010,269277,2025-06-18,15072,487,33,1,4.87,Late Delivery
13011,227662,2025-04-03,13547,211,30,1,5.84,Damaged
13012,209169,2025-02-21,10585,125,32,1,18.27,Quality Issue
13013,267775,2025-06-19,15461,330,17,1,16.51,Not Needed
13014,113786,2024-09-02,9023,322,21,1,19.67,Quality Issue
13015,311191,2025-09-09,20959,118,6,1,2.67,Quality Issue
13016,344479,2025-12-06,18790,251,6,1,16.24,Not Needed
13017,49412,2024-04-30,5827,655,15,1,184.55,Late Delivery
13018,275646,2025-07-12,14584,106,33,2,8.31,Late Delivery
13019,19976,2024-02-21,11932,464,15,1,44.17,Quality Issue
13020,202031,2025-02-02,10361,47,33,1,8.6,Wrong Item
13021,121107,2024-09-22,21402,256,30,1,48.23,Damaged
13022,106496,2024-08-08,17806,398,10,1,47.17,Quality Issue
13023,264085,2025-06-12,15726,371,32,1,25.17,Quality Issue
13024,363885,2025-12-25,6836,83,4,2,3.03,Not Needed
13025,2640,2024-01-18,11794,507,7,1,5.74,Not Needed
13026,57489,2024-05-21,8664,262,19,1,53.06,Late Delivery
13027,207217,2025-03-03,24961,718,15,1,192.01,Not Needed
13028,6601,2024-02-03,22477,109,30,1,14.46,Wrong Item
13029,341597,2025-11-16,4584,12,3,2,24.94,Damaged
13030,125450,2024-09-17,8337,261,12,1,9.69,Not Needed
13031,232771,2025-04-17,19661,172,34,1,6.15,Not Needed
13032,154467,2024-11-22,23339,119,1,1,12.1,Wrong Item
13033,67342,2024-05-28,1607,338,21,1,11.91,Not Needed
13034,93109,2024-07-30,21374,635,25,1,353.65,Not Needed
13035,161463,2024-11-24,15198,103,17,2,11.78,Not Needed
13036,234476,2025-04-20,1325,544,25,1,5.1,Not Needed
13037,364818,2025-12-26,20527,102,19,1,2.9,Not Needed
13038,205440,2025-02-21,23727,429,13,1,5.42,Wrong Item
13039,279151,2025-07-15,912,199,31,2,8.35,Not Needed
13040,44731,2024-04-19,22600,683,9,1,83.03,Damaged
13041,151840,2024-11-21,2799,489,8,2,36.25,Quality Issue
13042,154038,2024-11-18,21585,217,14,2,10.11,Damaged
13043,159655,2024-11-20,1226,18,31,2,4.7,Quality Issue
13044,260888,2025-05-30,2064,528,16,1,15.06,Damaged
13045,82918,2024-06-23,20038,59,24,1,25.38,Damaged
13046,301029,2025-08-18,20510,37,16,2,15.17,Damaged
13047,14426,2024-02-04,9431,402,18,1,22.94,Late Delivery
13048,227383,2025-04-07,12312,183,11,2,9.29,Not Needed
13049,232711,2025-04-18,10610,161,12,2,30.84,Late Delivery
13050,75583,2024-06-22,16041,187,34,1,8.88,Late Delivery
13051,174838,2024-12-23,14147,695,30,1,479.88,Not Needed
13052,59086,2024-05-15,19989,37,30,2,13.13,Quality Issue
13053,326358,2025-10-14,14446,93,33,1,4.5,Late Delivery
13054,162624,2024-12-01,17731,79,6,2,9.63,Not Needed
13055,211744,2025-03-08,17271,103,14,2,10.89,Not Needed
13056,54074,2024-05-12,16324,126,31,1,19.81,Damaged
13057,291377,2025-08-09,3463,371,20,1,8.58,Late Delivery
13058,106523,2024-08-22,18702,548,21,1,27.19,Late Delivery
13059,137367,2024-10-20,18986,680,18,1,239.5,Late Delivery
13060,53878,2024-05-12,23495,233,24,1,7.59,Not Needed
13061,315672,2025-10-03,2272,559,33,1,21.63,Not Needed
13062,189395,2025-01-17,3219,320,28,2,48.94,Wrong Item
13063,106397,2024-08-09,8456,82,29,2,4.04,Late Delivery
13064,348800,2025-12-02,21201,564,22,1,1.82,Not Needed
13065,35943,2024-03-31,8278,99,4,1,2.91,Quality Issue
13066,201969,2025-02-17,19157,148,18,1,8.09,Late Delivery
13067,261298,2025-06-12,14679,432,18,1,5.91,Not Needed
13068,34646,2024-03-28,8143,420,11,1,20.68,Quality Issue
13069,40039,2024-04-08,15956,483,32,1,8.06,Damaged
13070,169818,2024-12-15,5039,318,1,2,9.14,Not Needed
13071,189910,2025-01-20,10322,526,12,2,37.48,Not Needed
13072,364147,2026-01-01,18565,297,21,2,45.49,Quality Issue
13073,276593,2025-06-30,20683,720,12,1,64.4,Wrong Item
13074,226611,2025-04-11,21695,28,19,2,12.37,Quality Issue
13075,330059,2025-10-22,21175,464,1,2,37.99,Damaged
13076,10952,2024-02-05,9436,223,3,1,5.46,Damaged
13077,131984,2024-10-02,8739,355,15,1,13.18,Not Needed
13078,282355,2025-07-11,7063,386,26,1,58.16,Quality Issue
13079,160581,2024-12-07,16723,161,16,1,55.39,Late Delivery
13080,42433,2024-04-14,9877,386,26,1,12.56,Late Delivery
13081,180763,2025-01-05,17218,559,18,1,56.04,Wrong Item
13082,153525,2024-11-09,10476,212,3,2,16.93,Not Needed
13083,10142,2024-02-07,24734,197,5,1,11.04,Late Delivery
13084,263995,2025-06-05,18469,313,11,1,4.93,Not Needed
13085,291222,2025-08-01,19596,74,24,2,9.07,Not Needed
13086,285035,2025-07-25,17663,282,4,1,29.99,Damaged
13087,55364,2024-05-01,8829,55,26,2,18.39,Wrong Item
13088,227521,2025-04-05,7339,351,28,1,13.04,Damaged
13089,143041,2024-11-03,12927,272,7,1,19.31,Not Needed
13090,120160,2024-09-21,3520,595,11,1,182.04,Late Delivery
13091,109562,2024-08-22,14570,269,26,1,67.67,Wrong Item
13092,123871,2024-09-26,23083,348,18,1,24.65,Late Delivery
13093,36714,2024-04-07,6494,78,30,2,16.11,Quality Issue
13094,314257,2025-09-30,20643,166,5,2,6.38,Damaged
13095,295105,2025-08-08,19230,494,15,1,5.34,Wrong Item
13096,98509,2024-08-02,14783,107,28,2,2.89,Wrong Item
13097,125708,2024-09-21,11891,17,16,1,1.32,Damaged
13098,284478,2025-07-28,14501,324,9,1,55.31,Damaged
13099,154011,2024-11-11,18819,31,8,2,1.31,Quality Issue
13100,200511,2025-02-03,18701,406,18,1,12.7,Damaged
13101,194419,2025-02-04,12999,233,8,1,14.28,Not Needed
13102,31005,2024-03-27,6531,113,22,1,12.81,Damaged
13103,112725,2024-08-27,13676,634,21,1,137.64,Damaged
13104,269629,2025-06-24,8313,648,18,1,165.9,Wrong Item
13105,359967,2026-01-03,17505,666,19,1,159.29,Not Needed
13106,28806,2024-03-19,24162,532,5,2,59.33,Quality Issue
13107,196569,2025-02-08,19309,135,3,2,31.43,Quality Issue
13108,120992,2024-09-22,9422,497,23,1,12.25,Not Needed
13109,90304,2024-07-07,1867,157,10,1,5.34,Wrong Item
13110,74022,2024-06-18,13016,43,31,2,21.73,Not Needed
13111,340681,2025-11-26,6901,533,11,1,17.86,Quality Issue
13112,216590,2025-03-17,19968,485,22,1,18.57,Damaged
13113,171818,2024-12-16,16009,284,26,1,41.44,Not Needed
13114,180321,2025-01-08,5724,108,33,2,5.78,Late Delivery
13115,40579,2024-04-13,18670,289,27,1,19.5,Not Needed
13116,41090,2024-04-12,9177,47,11,1,6.04,Quality Issue
13117,362537,2026-01-07,1170,133,3,2,5.19,Not Needed
13118,46993,2024-04-17,4344,137,23,2,30.14,Not Needed
13119,227864,2025-03-31,9759,415,23,1,21.94,Not Needed
13120,4514,2024-01-27,1449,118,26,2,3.2,Late Delivery
13121,363925,2026-01-05,5715,219,1,2,9.73,Quality Issue
13122,301204,2025-08-27,14015,269,3,1,48.41,Late Delivery
13123,77816,2024-06-14,12219,167,13,1,17.86,Not Needed
13124,86845,2024-07-07,24271,118,29,2,4.71,Not Needed
13125,255589,2025-06-06,16950,24,14,2,26.75,Damaged
13126,301641,2025-08-24,14555,551,3,1,24.04,Wrong Item
13127,16686,2024-02-27,23530,247,18,1,14.09,Not Needed
13128,45857,2024-04-20,102,132,12,1,24.52,Quality Issue
13129,210061,2025-02-20,2832,592,21,1,338.8,Not Needed
13130,234735,2025-04-16,20617,256,1,1,19.31,Not Needed
13131,55251,2024-05-09,7723,451,8,1,18.04,Late Delivery
13132,359139,2025-12-29,22867,475,7,1,19.25,Quality Issue
13133,286422,2025-07-19,2582,188,7,2,6.68,Damaged
13134,215190,2025-03-12,17273,131,3,1,2.68,Late Delivery
13135,214610,2025-03-14,4822,385,8,1,7.33,Not Needed
13136,310218,2025-09-10,9643,162,15,1,6.56,Not Needed
13137,300712,2025-08-24,23699,599,11,1,98.45,Late Delivery
13138,165360,2024-12-03,20939,21,8,1,11.72,Quality Issue
13139,48459,2024-04-25,22914,478,5,1,16.63,Damaged
13140,178471,2024-12-18,15594,237,24,2,49.16,Quality Issue
13141,232082,2025-04-18,5954,348,13,2,55.35,Not Needed
13142,216612,2025-03-12,11978,654,13,1,402.55,Damaged
13143,59169,2024-05-24,22500,529,17,1,24.67,Not Needed
13144,265712,2025-06-24,6513,61,33,2,28.24,Quality Issue
13145,330090,2025-10-29,20675,226,18,2,59.77,Not Needed
13146,193534,2025-01-24,20244,110,9,2,23.94,Not Needed
13147,195340,2025-01-19,23502,450,18,1,4.79,Quality Issue
13148,27958,2024-03-05,18983,126,26,2,19.05,Not Needed
13149,239781,2025-05-07,23975,206,20,1,25.64,Late Delivery
13150,275309,2025-07-09,609,403,8,2,25.74,Not Needed
13151,219934,2025-03-29,24560,153,12,1,18.07,Not Needed
13152,348463,2025-11-29,6779,438,33,1,12.11,Late Delivery
13153,336204,2025-11-14,16469,58,22,1,9.74,Not Needed
13154,167761,2024-12-14,23498,299,33,1,43.03,Quality Issue
13155,144723,2024-10-24,12995,165,7,1,42.03,Not Needed
13156,107015,2024-08-16,580,376,33,1,29.51,Quality Issue
13157,302798,2025-08-22,8750,596,13,1,399.27,Damaged
13158,216190,2025-03-15,22126,93,31,2,9.63,Damaged
13159,328730,2025-10-29,13334,618,15,1,134.95,Quality Issue
13160,28449,2024-03-15,693,717,11,1,332.4,Late Delivery
13161,162868,2024-11-30,19725,177,7,2,28.9,Not Needed
13162,100619,2024-08-02,3926,94,9,2,8.81,Not Needed
13163,219082,2025-03-18,12400,238,15,1,14.57,Damaged
13164,194560,2025-02-01,19354,175,1,2,3.02,Damaged
13165,328448,2025-11-02,10853,53,22,1,3.64,Wrong Item
13166,162382,2024-11-22,13032,17,33,1,4.06,Wrong Item
13167,305576,2025-08-30,3403,55,10,1,10.96,Not Needed
13168,4918,2024-01-29,10851,361,24,1,19.42,Quality Issue
13169,361056,2025-12-24,14217,624,28,1,37.62,Not Needed
13170,225638,2025-04-06,9056,402,28,1,15.98,Damaged
13171,348443,2025-12-11,19304,644,33,1,303.79,Not Needed
13172,230199,2025-04-13,5633,202,4,1,2.61,Damaged
13173,300393,2025-08-21,15430,243,22,1,62.14,Not Needed
13174,76004,2024-06-14,14625,612,27,1,337.9,Not Needed
13175,264819,2025-06-07,24627,31,34,1,7.54,Not Needed
13176,46110,2024-04-25,22090,493,33,1,28.31,Not Needed
13177,1684,2024-01-10,8366,336,10,1,8.58,Quality Issue
13178,315455,2025-09-27,21717,157,16,2,20.14,Late Delivery
13179,179525,2024-12-26,19955,689,5,1,218.71,Not Needed
13180,57800,2024-05-13,4090,545,29,1,2.77,Not Needed
13181,165724,2024-11-30,10650,193,21,1,13.14,Not Needed
13182,189392,2025-01-22,23004,19,34,2,10.5,Not Needed
13183,86862,2024-07-18,3882,543,34,1,7.17,Wrong Item
13184,146572,2024-11-07,20956,233,6,2,34.86,Damaged
13185,97800,2024-07-25,5051,87,29,1,0.57,Damaged
13186,19451,2024-02-23,21071,120,16,2,41.31,Quality Issue
13187,342,2024-01-11,10315,208,19,1,3.84,Not Needed
13188,324338,2025-10-12,22735,336,24,1,10.45,Wrong Item
13189,134389,2024-10-06,210,575,18,2,32.95,Not Needed
13190,143248,2024-10-30,16641,134,5,1,10.71,Wrong Item
13191,90538,2024-07-12,15936,166,28,2,3.79,Quality Issue
13192,278518,2025-07-16,19163,498,28,1,19.35,Damaged
13193,307481,2025-09-15,18758,133,15,1,3.57,Quality Issue
13194,7289,2024-01-29,3513,525,14,1,12.3,Wrong Item
13195,186090,2025-01-11,24236,134,10,1,4.43,Quality Issue
13196,155953,2024-11-27,2295,137,26,1,33.55,Late Delivery
13197,158867,2024-11-28,813,191,34,2,1.85,Quality Issue
13198,152021,2024-11-21,3393,287,12,1,20.78,Quality Issue
13199,27671,2024-03-19,5601,210,34,1,9.47,Not Needed
13200,87902,2024-07-19,601,174,14,1,2.9,Quality Issue
13201,192117,2025-01-15,24358,360,26,1,5.87,Quality Issue
13202,293531,2025-08-09,19425,715,18,1,10.76,Quality Issue
13203,213958,2025-03-06,17129,18,18,1,7.27,Wrong Item
13204,241130,2025-05-05,22709,154,15,1,6.29,Quality Issue
13205,145943,2024-11-03,15098,200,25,1,7.93,Not Needed
13206,290823,2025-07-28,23077,144,21,1,4.87,Late Delivery
13207,286971,2025-07-18,6527,440,33,2,37.24,Not Needed
13208,106181,2024-08-26,12153,444,4,2,10.56,Damaged
13209,138265,2024-10-12,16541,352,18,2,35.48,Damaged
13210,31775,2024-03-20,6500,615,25,1,500.23,Late Delivery
13211,188059,2025-01-03,2539,231,14,1,54.78,Late Delivery
13212,289547,2025-07-26,4041,16,21,2,14.06,Not Needed
13213,257614,2025-06-07,19353,67,32,1,29.45,Damaged
13214,359857,2025-12-31,6348,153,8,2,19.59,Quality Issue
13215,332964,2025-11-15,391,84,15,1,20.76,Not Needed
13216,12980,2024-02-10,7839,197,29,1,2.94,Damaged
13217,272155,2025-06-27,13758,488,22,2,17.0,Quality Issue
13218,214754,2025-03-03,19963,291,2,2,98.99,Damaged
13219,227374,2025-03-30,7141,40,9,1,6.15,Not Needed
13220,140008,2024-10-16,13593,348,33,2,42.89,Not Needed
13221,227095,2025-04-07,16355,359,18,1,3.59,Damaged
13222,164934,2024-12-06,4427,539,16,1,10.58,Wrong Item
13223,39990,2024-04-03,18961,193,29,2,20.04,Quality Issue
13224,79375,2024-07-03,23952,397,26,1,6.55,Damaged
13225,18575,2024-02-24,23336,86,20,1,3.04,Damaged
13226,128952,2024-10-08,3637,247,19,1,19.43,Not Needed
13227,328755,2025-10-22,17711,138,24,1,19.55,Damaged
13228,214429,2025-03-06,22568,82,9,2,3.81,Quality Issue
13229,172046,2024-12-12,20300,137,18,1,7.3,Not Needed
13230,235624,2025-04-27,24129,527,5,1,57.73,Quality Issue
13231,285580,2025-07-21,7189,498,29,1,54.36,Quality Issue
13232,218943,2025-03-19,2600,511,21,1,25.4,Not Needed
13233,186041,2025-01-04,8253,540,8,1,9.37,Damaged
13234,97673,2024-08-04,13288,592,2,1,345.22,Wrong Item
13235,358528,2025-12-23,22544,578,24,2,49.34,Not Needed
13236,251355,2025-05-17,833,478,23,1,14.92,Not Needed
13237,160636,2024-11-27,10127,368,7,2,5.89,Late Delivery
13238,326268,2025-10-19,10981,392,16,1,10.14,Damaged
13239,100541,2024-08-08,607,7,32,1,10.05,Not Needed
13240,177561,2024-12-31,22489,330,33,1,43.58,Not Needed
13241,9171,2024-01-24,9497,50,24,1,6.86,Not Needed
13242,290135,2025-08-03,22092,228,29,2,57.41,Not Needed
13243,50204,2024-05-01,70,539,11,1,5.83,Damaged
13244,236395,2025-04-22,16064,140,17,2,55.15,Not Needed
13245,54881,2024-05-08,23122,110,9,2,21.07,Damaged
13246,163095,2024-12-12,3011,676,15,1,337.5,Late Delivery
13247,216745,2025-03-19,17655,537,28,2,47.62,Damaged
13248,213172,2025-03-15,13085,699,10,1,406.81,Late Delivery
13249,171722,2024-12-14,3250,137,32,1,13.59,Quality Issue
13250,35922,2024-03-22,18581,157,21,1,8.23,Not Needed
13251,279596,2025-07-16,2713,31,10,2,8.23,Damaged
13252,2377,2024-01-22,14037,148,18,1,29.01,Not Needed
13253,283942,2025-07-26,9395,653,20,2,684.61,Damaged
13254,205073,2025-02-18,15994,38,18,1,1.01,Damaged
13255,123881,2024-09-27,463,121,24,2,9.22,Late Delivery
13256,238324,2025-04-16,17975,243,9,1,32.28,Wrong Item
13257,155511,2024-11-27,9111,327,5,1,15.21,Damaged
13258,229467,2025-04-05,16057,219,9,2,18.14,Late Delivery
13259,313349,2025-09-29,20382,7,4,2,29.27,Damaged
13260,277817,2025-07-16,16977,691,26,1,432.67,Not Needed
13261,145694,2024-11-02,5315,320,2,2,48.66,Late Delivery
13262,89945,2024-07-20,21309,21,24,2,7.02,Damaged
13263,87283,2024-07-08,4543,598,6,2,945.13,Damaged
13264,304538,2025-08-29,11350,69,20,1,2.85,Not Needed
13265,27927,2024-03-11,1900,76,25,1,2.88,Wrong Item
13266,296550,2025-08-17,1057,331,30,1,33.87,Damaged
13267,176942,2024-12-25,1850,622,10,1,115.91,Wrong Item
13268,253091,2025-05-17,10254,157,26,1,2.74,Wrong Item
13269,50499,2024-05-05,7579,251,9,1,16.6,Not Needed
13270,194166,2025-02-02,12549,652,11,1,328.01,Quality Issue
13271,305613,2025-09-14,20983,247,19,1,20.1,Wrong Item
13272,174797,2024-12-21,9800,236,34,1,6.77,Not Needed
13273,251057,2025-05-28,14158,18,33,1,3.59,Damaged
13274,88705,2024-07-17,12617,470,34,2,49.79,Not Needed
13275,189818,2025-01-26,22722,111,16,2,24.46,Wrong Item
13276,225978,2025-03-26,5323,88,9,2,35.34,Not Needed
13277,282896,2025-07-22,22515,141,20,1,30.47,Wrong Item
13278,326678,2025-10-30,2287,497,34,2,6.59,Not Needed
13279,21076,2024-02-22,12191,474,7,2,13.61,Damaged
13280,134350,2024-10-08,15840,99,9,2,7.69,Quality Issue
13281,120045,2024-09-03,19767,14,25,1,1.86,Quality Issue
13282,289193,2025-07-25,18794,387,21,1,12.97,Not Needed
13283,364263,2026-01-07,14761,14,32,1,7.42,Wrong Item
13284,364655,2025-12-31,22388,460,6,1,12.19,Late Delivery
13285,368915,2026-01-15,2350,323,25,1,2.45,Not Needed
13286,152705,2024-11-08,9784,158,11,2,13.69,Not Needed
13287,79945,2024-07-06,15705,122,26,2,4.24,Damaged
13288,1591,2024-01-12,24235,500,15,1,25.21,Quality Issue
13289,177447,2024-12-20,2510,132,29,1,4.06,Quality Issue
13290,170437,2024-12-06,21959,274,24,1,15.11,Quality Issue
13291,317670,2025-09-25,20168,407,12,2,36.34,Not Needed
13292,83374,2024-07-12,18192,424,9,2,94.12,Damaged
13293,287100,2025-08-04,18592,426,33,2,39.72,Quality Issue
13294,55620,2024-05-01,10688,190,24,1,8.03,Quality Issue
13295,260915,2025-06-10,855,566,14,1,22.55,Late Delivery
13296,274634,2025-07-09,5924,223,24,2,14.94,Quality Issue
13297,255807,2025-06-03,23413,213,9,2,7.42,Not Needed
13298,151471,2024-11-15,3513,424,4,2,34.03,Damaged
13299,69868,2024-06-06,8032,533,7,1,11.64,Wrong Item
13300,208034,2025-03-03,11975,13,15,1,9.03,Late Delivery
13301,179987,2025-01-05,22703,491,31,2,30.67,Quality Issue
13302,127455,2024-10-03,8643,139,2,1,12.73,Late Delivery
13303,122896,2024-09-24,10009,336,8,1,11.09,Not Needed
13304,140715,2024-10-16,24522,276,29,1,22.28,Quality Issue
13305,54758,2024-05-06,3337,147,9,1,21.77,Damaged
13306,162256,2024-12-11,23484,27,3,1,5.37,Late Delivery
13307,100593,2024-08-14,11359,340,5,2,34.06,Wrong Item
13308,108687,2024-08-23,13204,186,11,1,4.76,Late Delivery
13309,9337,2024-02-05,6764,286,29,2,31.83,Not Needed
13310,345084,2025-11-19,11139,696,27,1,229.68,Quality Issue
13311,299201,2025-08-14,23751,341,3,1,14.45,Not Needed
13312,207096,2025-02-28,20845,217,3,1,47.34,Not Needed
13313,55604,2024-05-18,11555,468,7,1,18.33,Not Needed
13314,180032,2025-01-04,10650,278,14,1,7.24,Damaged
13315,193092,2025-01-22,20303,147,8,2,9.31,Not Needed
13316,52575,2024-05-03,5386,393,9,1,30.87,Not Needed
13317,327553,2025-10-15,11629,700,17,1,238.02,Not Needed
13318,149236,2024-11-15,21403,94,28,1,4.75,Quality Issue
13319,60097,2024-05-13,16832,163,20,1,2.21,Not Needed
13320,2557,2024-01-12,9168,254,23,1,74.87,Late Delivery
13321,60605,2024-05-12,21101,539,20,1,10.1,Damaged
13322,108378,2024-08-30,14937,449,34,1,15.7,Quality Issue
13323,327872,2025-10-25,7110,564,33,1,3.22,Late Delivery
13324,255057,2025-06-02,23157,43,27,2,17.34,Damaged
13325,306647,2025-08-30,13704,437,28,1,48.18,Quality Issue
13326,232022,2025-04-21,20964,622,15,1,211.9,Late Delivery
13327,291207,2025-08-10,3480,445,8,1,20.61,Wrong Item
13328,345753,2025-11-26,6607,217,33,1,39.12,Wrong Item
13329,271722,2025-06-25,2741,683,1,1,71.11,Not Needed
13330,51878,2024-05-10,13066,480,31,1,6.18,Quality Issue
13331,243932,2025-05-04,2163,266,31,1,36.17,Late Delivery
13332,339670,2025-11-24,13893,409,6,1,12.01,Quality Issue
13333,338982,2025-11-25,1636,317,13,1,12.74,Quality Issue
13334,17003,2024-02-11,8586,333,29,2,36.87,Late Delivery
13335,50145,2024-05-06,2368,382,5,1,5.31,Late Delivery
13336,126413,2024-09-20,16474,48,33,1,0.84,Not Needed
13337,138858,2024-10-29,14663,363,16,1,7.12,Damaged
13338,1339,2024-01-22,3659,142,7,1,18.42,Not Needed
13339,167831,2024-12-09,4057,370,13,1,8.93,Late Delivery
13340,360983,2025-12-22,5155,566,20,1,15.63,Not Needed
13341,1075,2024-01-06,8636,52,18,1,1.16,Damaged
13342,6078,2024-01-16,10419,159,34,2,7.19,Quality Issue
13343,302960,2025-09-06,11285,598,29,1,260.07,Wrong Item
13344,19883,2024-03-05,15785,142,8,1,12.62,Quality Issue
13345,311216,2025-09-23,7667,612,34,1,202.01,Quality Issue
13346,200087,2025-02-05,20955,306,29,2,110.15,Not Needed
13347,238717,2025-04-20,3583,148,3,1,2.83,Wrong Item
13348,288036,2025-08-07,966,131,2,1,6.52,Quality Issue
13349,194168,2025-02-01,15142,137,23,2,40.94,Quality Issue
13350,97473,2024-07-26,7921,503,2,1,25.03,Damaged
13351,284536,2025-07-16,16572,509,3,1,36.17,Quality Issue
13352,31233,2024-03-11,7197,119,21,1,15.04,Not Needed
13353,276279,2025-07-07,10975,57,20,2,0.8,Not Needed
13354,287261,2025-07-18,22857,7,24,2,10.62,Not Needed
13355,76384,2024-06-14,5325,240,27,1,5.91,Quality Issue
13356,104929,2024-08-10,11499,419,17,1,21.91,Quality Issue
13357,159148,2024-12-06,10690,539,1,1,6.85,Damaged
13358,338369,2025-11-09,18448,410,1,1,21.99,Quality Issue
13359,241977,2025-04-27,14531,215,20,2,5.78,Late Delivery
13360,279136,2025-07-02,756,154,8,1,20.59,Not Needed
13361,325489,2025-10-25,11060,99,17,2,6.54,Not Needed
13362,211371,2025-03-05,15306,191,4,2,5.86,Not Needed
13363,230192,2025-04-10,6040,404,32,1,45.32,Quality Issue
13364,181037,2025-01-06,15307,18,1,1,2.83,Quality Issue
13365,25944,2024-03-11,6399,141,2,1,4.36,Not Needed
13366,298870,2025-08-30,22749,293,3,1,41.38,Not Needed
13367,227042,2025-03-31,16124,216,14,1,9.08,Not Needed
13368,305069,2025-08-28,2658,316,1,1,9.63,Quality Issue
13369,334646,2025-11-01,23735,289,21,1,18.3,Late Delivery
13370,91743,2024-07-27,16338,466,17,1,22.28,Not Needed
13371,280924,2025-07-18,648,300,3,1,15.69,Quality Issue
13372,89074,2024-07-12,5533,577,29,1,14.77,Quality Issue
13373,12830,2024-02-15,14321,623,6,1,534.79,Late Delivery
13374,298689,2025-08-30,10266,582,8,2,5.35,Not Needed
13375,67064,2024-05-29,2566,369,23,1,8.08,Late Delivery
13376,235100,2025-04-18,17346,107,8,1,1.76,Not Needed
13377,317470,2025-10-08,8143,114,11,2,9.71,Late Delivery
13378,104522,2024-08-03,6548,123,31,1,11.08,Wrong Item
13379,352182,2025-12-08,349,540,13,1,12.31,Late Delivery
13380,330395,2025-10-21,12784,392,3,1,32.47,Not Needed
13381,325838,2025-10-14,13257,162,14,1,54.98,Wrong Item
13382,53522,2024-05-13,1125,680,11,1,329.34,Quality Issue
13383,94697,2024-07-20,22295,273,25,2,12.23,Quality Issue
13384,278380,2025-07-16,952,92,16,1,1.93,Not Needed
13385,230960,2025-04-01,12772,242,30,2,63.46,Late Delivery
13386,193625,2025-01-29,5720,543,20,1,25.33,Not Needed
13387,302950,2025-09-09,5908,92,32,2,1.51,Quality Issue
13388,61752,2024-05-28,19549,177,28,1,34.41,Not Needed
13389,231800,2025-04-20,3340,181,7,1,4.84,Damaged
13390,71428,2024-05-31,14401,262,33,2,82.68,Late Delivery
13391,10566,2024-01-26,15210,203,25,1,1.95,Late Delivery
13392,305796,2025-08-28,15193,352,21,2,15.84,Wrong Item
13393,238778,2025-04-21,13802,346,27,1,6.84,Not Needed
13394,178955,2024-12-21,5149,18,29,2,3.81,Not Needed
13395,267870,2025-06-14,18650,603,9,1,316.52,Quality Issue
13396,9467,2024-02-01,10658,651,22,1,35.18,Wrong Item
13397,325898,2025-10-18,16870,668,26,1,240.18,Not Needed
13398,101092,2024-08-07,24604,309,17,2,47.35,Damaged
13399,334099,2025-11-07,10006,226,12,1,31.28,Late Delivery
13400,110186,2024-08-21,22121,446,5,1,9.74,Quality Issue
13401,264122,2025-06-17,24539,416,1,1,4.89,Quality Issue
13402,239661,2025-04-28,24145,344,33,2,53.71,Quality Issue
13403,147441,2024-11-08,20817,374,17,2,21.12,Wrong Item
13404,357164,2025-12-28,8851,67,28,1,24.78,Damaged
13405,171473,2024-12-15,8203,351,9,2,79.57,Damaged
13406,133778,2024-10-17,16934,4,31,2,15.07,Wrong Item
13407,288681,2025-07-30,21203,697,21,1,458.38,Quality Issue
13408,112726,2024-09-04,1358,714,18,1,318.93,Late Delivery
13409,63103,2024-05-16,14418,719,3,1,97.32,Late Delivery
13410,213792,2025-02-28,2922,113,29,2,61.19,Late Delivery
13411,114032,2024-08-29,18141,146,32,1,21.7,Not Needed
13412,130484,2024-10-02,21243,8,29,1,7.24,Damaged
13413,100483,2024-08-10,2480,620,29,1,16.19,Late Delivery
13414,59267,2024-05-16,9557,80,6,2,36.68,Not Needed
13415,122196,2024-09-09,10997,674,1,1,121.85,Not Needed
13416,9096,2024-02-05,11665,513,10,2,39.42,Wrong Item
13417,345650,2025-12-03,9970,163,23,1,1.91,Not Needed
13418,15544,2024-02-10,650,67,26,1,19.12,Quality Issue
13419,102566,2024-08-02,8843,150,5,2,4.76,Not Needed
13420,236215,2025-04-22,20323,608,14,2,456.54,Late Delivery
13421,98501,2024-08-11,12997,675,18,1,216.26,Late Delivery
13422,142528,2024-11-04,8695,524,17,2,66.54,Damaged
13423,364135,2026-01-08,13766,640,23,1,210.42,Late Delivery
13424,245155,2025-05-13,5297,528,17,1,22.12,Damaged
13425,98045,2024-08-08,4220,35,31,1,2.99,Quality Issue
